Date,Open,High,Low,Close,Adj Close,Volume
2005-12-05,0.853240,0.855360,0.844020,0.847890,0.847890,0
2005-12-12,0.847820,0.847850,0.829390,0.830700,0.830700,0
2005-12-19,0.830840,0.847130,0.830630,0.843030,0.843030,0
2005-12-26,0.843030,0.848680,0.838150,0.844380,0.844380,0
2006-01-02,0.844450,0.846380,0.821420,0.823520,0.823520,0
2006-01-09,0.823720,0.832430,0.821420,0.821960,0.821960,0
2006-01-16,0.822030,0.829600,0.821630,0.821690,0.821690,0
2006-01-23,0.821830,0.827060,0.811620,0.826040,0.826040,0
2006-01-30,0.826040,0.835070,0.820710,0.831460,0.831460,0
2006-02-06,0.831190,0.842390,0.830360,0.840270,0.840270,0
2006-02-13,0.840270,0.843670,0.836820,0.836930,0.836930,0
2006-02-20,0.836860,0.845020,0.835070,0.844450,0.844450,0
2006-02-27,0.844310,0.845170,0.827200,0.827680,0.827680,0
2006-03-06,0.827370,0.842670,0.826990,0.839000,0.839000,0
2006-03-13,0.838720,0.838890,0.819400,0.821090,0.821090,0
2006-03-20,0.820950,0.836330,0.820010,0.830980,0.830980,0
2006-03-27,0.831050,0.834310,0.805740,0.825220,0.825220,0
2006-04-03,0.825010,0.830700,0.811100,0.825700,0.825700,0
2006-04-10,0.825700,0.827950,0.134890,0.824540,0.824540,0
2006-04-17,0.824470,0.824470,0.806520,0.807950,0.807950,0
2006-04-24,0.808080,0.810240,0.791080,0.792080,0.792080,0
2006-05-01,0.792080,0.796050,0.783390,0.785240,0.785240,0
2006-05-08,0.785360,0.789450,0.770890,0.770980,0.770980,0
2006-05-15,0.770830,0.787280,0.770830,0.783270,0.783270,0
2006-05-22,0.783210,0.787220,0.775920,0.784930,0.784930,0
2006-05-29,0.784930,0.785670,0.772740,0.773690,0.773690,0
2006-06-05,0.773690,0.793270,0.770620,0.792520,0.792520,0
2006-06-12,0.792680,0.797830,0.789140,0.791330,0.791330,0
2006-06-19,0.791260,0.800900,0.788710,0.799360,0.799360,0
2006-06-26,0.799420,0.799550,0.781370,0.781860,0.781860,0
2006-07-03,0.781920,0.786720,0.777970,0.780700,0.780700,0
2006-07-10,0.780700,0.791770,0.780400,0.791200,0.791200,0
2006-07-17,0.791200,0.802180,0.786530,0.786970,0.786970,0
2006-07-24,0.786970,0.795920,0.783020,0.783420,0.783420,0
2006-07-31,0.783390,0.785980,0.774650,0.776100,0.776100,0
2006-08-07,0.776160,0.786600,0.138020,0.785360,0.785360,0
2006-08-14,0.785300,0.786720,0.775980,0.778880,0.778880,0
2006-08-21,0.778880,0.785360,0.772980,0.783580,0.783580,0
2006-08-28,0.783640,0.784130,0.776520,0.778330,0.778330,0
2006-09-04,0.778030,0.789890,0.776640,0.789140,0.789140,0
2006-09-11,0.789080,0.791950,0.784220,0.790890,0.790890,0
2006-09-18,0.790950,0.791450,0.779420,0.781800,0.781800,0
2006-09-25,0.781680,0.790890,0.780030,0.788770,0.788770,0
2006-10-02,0.788640,0.795100,0.783330,0.794160,0.794160,0
2006-10-09,0.794220,0.800770,0.792770,0.799680,0.799680,0
2006-10-16,0.799680,0.800510,0.791080,0.792640,0.792640,0
2006-10-23,0.792900,0.798210,0.783940,0.785480,0.785480,0
2006-10-30,0.785480,0.788390,0.781620,0.786290,0.786290,0
2006-11-06,0.786230,0.787800,0.773810,0.778330,0.778330,0
2006-11-13,0.778390,0.783390,0.776460,0.779850,0.779850,0
2006-11-20,0.779970,0.781160,0.758900,0.759990,0.759990,0
2006-11-27,0.759990,0.763300,0.748330,0.748620,0.748620,0
2006-12-04,0.748760,0.783760,0.742340,0.758320,0.758320,0
2006-12-11,0.758500,0.765460,0.752500,0.764290,0.764290,0
2006-12-18,0.764260,0.765930,0.755000,0.761270,0.761270,0
2006-12-25,0.761210,0.763710,0.757120,0.757690,0.757690,0
2007-01-01,0.757690,0.770180,0.752220,0.768760,0.768760,0
2007-01-08,0.768760,0.776940,0.766340,0.773460,0.773460,0
2007-01-15,0.773460,0.775010,0.769050,0.771430,0.771430,0
2007-01-22,0.771430,0.775920,0.766640,0.773630,0.773630,0
2007-01-29,0.773810,0.775190,0.766310,0.771430,0.771430,0
2007-02-05,0.771430,0.775070,0.766580,0.768050,0.768050,0
2007-02-12,0.768050,0.772560,0.759360,0.760460,0.760460,0
2007-02-19,0.760510,0.764230,0.758270,0.758500,0.758500,0
2007-02-26,0.758610,0.760630,0.748840,0.758380,0.758380,0
2007-03-05,0.758380,0.764670,0.757920,0.761610,0.761610,0
2007-03-12,0.761850,0.762630,0.749570,0.750860,0.750860,0
2007-03-19,0.750750,0.753920,0.745710,0.753810,0.753810,0
2007-03-26,0.753580,0.754270,0.746460,0.748620,0.748620,0
2007-04-02,0.748620,0.751820,0.743990,0.747720,0.747720,0
2007-04-09,0.747720,0.749400,0.736540,0.736590,0.736590,0
2007-04-16,0.736490,0.739150,0.729020,0.735080,0.735080,0
2007-04-23,0.735020,0.738120,0.731210,0.733140,0.733140,0
2007-04-30,0.733080,0.743110,0.727910,0.735400,0.735400,0
2007-05-07,0.735400,0.742530,0.733840,0.738880,0.738880,0
2007-05-14,0.738830,0.742670,0.734700,0.739430,0.739430,0
2007-05-21,0.739370,0.745430,0.739320,0.743440,0.743440,0
2007-05-28,0.743440,0.746440,0.002440,0.743940,0.743940,0
2007-06-04,0.743940,0.750190,0.738010,0.748450,0.748450,0
2007-06-11,0.748390,0.753810,0.742670,0.747160,0.747160,0
2007-06-18,0.747160,0.747660,0.741020,0.742560,0.742560,0
2007-06-25,0.742610,0.745100,0.737950,0.738440,0.738440,0
2007-07-02,0.738390,0.739040,0.732330,0.733730,0.733730,0
2007-07-09,0.733780,0.735190,0.724170,0.726010,0.726010,0
2007-07-16,0.726010,0.726480,0.722180,0.722700,0.722700,0
2007-07-23,0.722750,0.747050,0.722070,0.733780,0.733780,0
2007-07-30,0.733620,0.733890,0.722540,0.723690,0.723690,0
2007-08-06,0.723690,0.734650,0.722600,0.730460,0.730460,0
2007-08-13,0.730410,0.747220,0.729340,0.741450,0.741450,0
2007-08-20,0.741450,0.743270,0.730620,0.731310,0.731310,0
2007-08-27,0.731210,0.737190,0.728860,0.733460,0.733460,0
2007-09-03,0.733460,0.737680,0.725060,0.725790,0.725790,0
2007-09-10,0.724170,0.725690,0.718180,0.721080,0.721080,0
2007-09-17,0.721080,0.722860,0.708320,0.709670,0.709670,0
2007-09-24,0.709670,0.710930,0.700180,0.700770,0.700770,0
2007-10-01,0.700720,0.711950,0.700480,0.706710,0.706710,0
2007-10-08,0.706760,0.713420,0.702250,0.705820,0.705820,0
2007-10-15,0.705770,0.706860,0.696910,0.697840,0.697840,0
2007-10-22,0.697740,0.707910,0.693100,0.693960,0.693960,0
2007-10-29,0.694060,0.695510,0.688520,0.689370,0.689370,0
2007-11-05,0.689370,0.691990,0.677970,0.682270,0.682270,0
2007-11-12,0.682130,0.688520,0.679350,0.681520,0.681520,0
2007-11-19,0.681570,0.734590,0.668580,0.673950,0.673950,0
2007-11-26,0.672220,0.683530,0.660200,0.681990,0.681990,0
2007-12-03,0.682040,0.687710,0.677000,0.682360,0.682360,0
2007-12-10,0.682360,0.695120,0.677970,0.693530,0.693530,0
2007-12-17,0.693480,0.698470,0.691990,0.695460,0.695460,0
2007-12-24,0.695310,0.695510,0.678240,0.678610,0.678610,0
2007-12-31,0.678560,0.686200,0.674850,0.677870,0.677870,0
2008-01-07,0.677870,0.682920,0.641320,0.675400,0.675400,0
2008-01-14,0.675310,0.685310,0.670240,0.685120,0.685120,0
2008-01-21,0.684930,0.695750,0.676770,0.680550,0.680550,0
2008-01-28,0.680600,0.681850,0.669700,0.675450,0.675450,0
2008-02-04,0.675540,0.691950,0.642220,0.688330,0.688330,0
2008-02-11,0.688140,0.690320,0.679990,0.681520,0.681520,0
2008-02-18,0.681380,0.684130,0.673130,0.674170,0.674170,0
2008-02-25,0.674130,0.676410,0.656250,0.657810,0.657810,0
2008-03-03,0.657760,0.659940,0.641810,0.642180,0.642180,0
2008-03-10,0.650200,0.654110,0.634240,0.634640,0.634640,0
2008-03-17,0.635000,13.717000,0.628810,0.649010,0.649010,0
2008-03-24,0.649060,0.651640,0.630600,0.633350,0.633350,0
2008-03-31,0.633190,0.644450,0.629290,0.635770,0.635770,0
2008-04-07,0.635730,0.642760,0.628810,0.636050,0.636050,0
2008-04-14,0.636130,0.637800,0.625940,0.632910,0.632910,0
2008-04-21,0.632750,0.642650,0.624490,0.640940,0.640940,0
2008-04-28,0.640980,0.650320,0.637430,0.647920,0.647920,0
2008-05-05,0.647880,0.650580,0.641370,0.647000,0.647000,0
2008-05-12,0.647000,0.650240,0.641030,0.641770,0.641770,0
2008-05-19,0.641720,0.645490,0.632560,0.634320,0.634320,0
2008-05-26,0.634180,0.646500,0.632190,0.642760,0.642760,0
2008-06-02,0.642510,0.650240,0.633470,0.648710,0.648710,0
2008-06-09,0.633310,0.652950,0.631230,0.649690,0.649690,0
2008-06-16,0.649700,0.651340,0.638900,0.641030,0.641030,0
2008-06-23,0.641070,0.646250,0.632950,0.633150,0.633150,0
2008-06-30,0.633150,0.638200,0.628730,0.636810,0.636810,0
2008-07-07,0.636740,0.653000,0.626090,0.628380,0.628380,0
2008-07-14,0.628340,0.633210,0.623900,0.631590,0.631590,0
2008-07-21,0.631550,0.639550,0.627270,0.636980,0.636980,0
2008-07-28,0.637020,0.644080,0.634320,0.641310,0.641310,0
2008-08-04,0.652140,0.666670,0.652060,0.664500,0.664500,0
2008-08-11,null,null,null,null,null,null
2008-08-18,null,null,null,null,null,null
2008-08-25,0.684040,0.685970,0.675310,0.680500,0.680500,0
2008-09-01,0.680610,0.704080,0.680130,0.696840,0.696840,0
2008-09-08,0.664500,0.719580,0.664450,0.698690,0.698690,0
2008-09-15,0.699030,0.709770,0.688370,0.692040,0.692040,0
2008-09-22,0.691900,0.703380,0.673080,0.687620,0.687620,0
2008-09-29,0.687380,0.733840,0.686800,0.732170,0.732170,0
2008-10-06,0.732590,0.752840,0.664450,0.734430,0.734430,0
2008-10-13,0.734320,0.748620,0.726690,0.745930,0.745930,0
2008-10-20,0.745990,0.799680,0.739270,0.792640,0.792640,0
2008-10-27,0.791260,0.810180,0.753810,0.782970,0.782970,0
2008-11-03,0.782780,0.798070,0.663040,0.779710,0.779710,0
2008-11-10,0.779740,0.806390,0.773630,0.798400,0.798400,0
2008-11-17,0.798150,0.804250,0.781360,0.790760,0.790760,0
2008-11-24,0.791290,0.795430,0.764870,0.788950,0.788950,0
2008-12-01,0.788950,0.795990,0.778690,0.785420,0.785420,0
2008-12-08,0.671190,0.780700,0.668270,0.743770,0.743770,0
2008-12-15,0.744050,0.744270,0.681200,0.715720,0.715720,0
2008-12-22,0.715310,0.718600,0.707210,0.708920,0.708920,0
2008-12-29,0.708920,0.722390,0.696380,0.716440,0.716440,0
2009-01-05,0.716440,0.750860,0.716440,0.745350,0.745350,0
2009-01-12,0.744770,0.766690,0.743830,0.748300,0.748300,0
2009-01-19,0.748620,0.782720,0.747590,0.775070,0.775070,0
2009-01-26,0.775070,0.784320,0.751030,0.784190,0.784190,0
2009-02-02,0.784070,0.786780,0.765270,0.771560,0.771560,0
2009-02-09,0.771550,0.785480,0.764290,0.781800,0.781800,0
2009-02-16,0.781620,0.798610,0.773220,0.781490,0.781490,0
2009-02-23,0.781800,0.794160,0.770120,0.793900,0.793900,0
2009-03-02,0.793760,0.801990,0.784870,0.786330,0.786330,0
2009-03-09,0.786350,0.796180,0.771940,0.776170,0.776170,0
2009-03-16,0.776020,0.776880,0.728230,0.733780,0.733780,0
2009-03-23,0.733770,0.756540,0.728390,0.753230,0.753230,0
2009-03-30,0.753920,0.761960,0.737900,0.738990,0.738990,0
2009-04-06,0.739260,0.763260,0.736490,0.758630,0.758630,0
2009-04-13,0.758650,0.797070,0.746710,0.766600,0.766600,0
2009-04-20,0.766390,0.775140,0.751940,0.756090,0.756090,0
2009-04-27,0.756140,0.770870,0.747270,0.753240,0.753240,0
2009-05-04,0.752850,0.756720,0.731640,0.734160,0.734160,0
2009-05-11,0.734000,0.743220,0.728810,0.741970,0.741970,0
2009-05-18,0.741770,0.744710,0.711740,0.712960,0.712960,0
2009-05-25,0.713050,0.724850,0.705720,0.708170,0.708170,0
2009-06-01,0.708270,0.717880,0.697500,0.717460,0.717460,0
2009-06-08,0.717370,0.724070,0.705470,0.715050,0.715050,0
2009-06-15,0.715020,0.727170,0.714180,0.717270,0.717270,0
2009-06-22,0.717450,0.723060,0.707310,0.711040,0.711040,0
2009-06-29,0.711130,0.717590,0.704230,0.716380,0.716380,0
2009-07-06,0.716440,0.722800,0.710800,0.715820,0.715820,0
2009-07-13,0.715870,0.719250,0.706160,0.707360,0.707360,0
2009-07-20,0.702890,0.706160,0.702790,0.704420,0.704420,0
2009-07-27,0.702120,0.713650,0.698860,0.699770,0.699770,0
2009-08-03,0.693580,0.705720,0.693370,0.704670,0.704670,0
2009-08-10,0.707330,0.707830,0.699930,0.705570,0.705570,0
2009-08-17,0.710130,0.710130,0.697010,0.697350,0.697350,0
2009-08-24,0.699640,0.702440,0.695560,0.699060,0.699060,0
2009-08-31,0.697450,0.704070,0.697140,0.698230,0.698230,0
2009-09-07,0.697500,0.697740,0.685210,0.685940,0.685940,0
2009-09-14,0.683210,0.683730,0.678240,0.679990,0.679990,0
2009-09-21,0.680970,0.683620,0.673970,0.679720,0.679720,0
2009-09-28,0.683600,0.689000,0.682270,0.684930,0.684930,0
2009-10-05,0.682600,0.682600,0.676410,0.678980,0.678980,0
2009-10-12,0.676430,0.676430,0.668540,0.671410,0.671410,0
2009-10-19,0.668270,0.670040,0.664720,0.666930,0.666930,0
2009-10-26,0.666890,0.680870,0.664050,0.679900,0.679900,0
2009-11-02,0.679720,0.683570,0.670420,0.672640,0.672640,0
2009-11-09,0.672810,0.674500,0.664540,0.668930,0.668930,0
2009-11-16,0.668360,0.675360,0.665980,0.672490,0.672490,0
2009-11-23,0.672400,0.674130,0.660270,0.666510,0.666510,0
2009-11-30,0.666630,0.674580,0.660600,0.672720,0.672720,0
2009-12-07,0.672280,0.685350,0.670960,0.683860,0.683860,0
2009-12-14,0.683620,0.701030,0.680970,0.697740,0.697740,0
2009-12-21,0.697640,0.703140,0.692620,0.695560,0.695560,0
2009-12-28,0.695660,0.700380,0.691750,0.698320,0.698320,0
2010-01-04,0.698810,0.701160,0.690460,0.691080,0.691080,0
2010-01-11,0.691330,0.697300,0.686010,0.695940,0.695940,0
2010-01-18,0.695780,0.712710,0.693770,0.706520,0.706520,0
2010-01-25,0.706510,0.721810,0.704510,0.720620,0.720620,0
2010-02-01,0.720670,0.735940,0.713060,0.733140,0.733140,0
2010-02-08,0.732870,0.738930,0.722570,0.733990,0.733990,0
2010-02-15,0.733780,0.743480,0.725230,0.733780,0.733780,0
2010-02-22,0.733730,0.743380,0.730320,0.733250,0.733250,0
2010-03-01,0.732980,0.743760,0.728120,0.733360,0.733360,0
2010-03-08,0.733080,0.738630,0.724950,0.725970,0.725970,0
2010-03-15,0.726010,0.740470,0.723770,0.739970,0.739970,0
2010-03-22,0.739970,0.753580,0.736970,0.743480,0.743480,0
2010-03-29,0.743600,0.746940,0.735730,0.740950,0.740950,0
2010-04-05,0.740910,0.752690,0.731810,0.733900,0.733900,0
2010-04-12,0.733300,0.742390,0.730570,0.741470,0.741470,0
2010-04-19,0.741340,0.757050,0.739540,0.748540,0.748540,0
2010-04-26,0.748280,0.762250,0.745490,0.750580,0.750580,0
2010-05-03,0.750580,0.797420,0.750360,0.776700,0.776700,0
2010-05-10,0.776460,0.810240,0.763830,0.808380,0.808380,0
2010-05-17,0.808260,0.823320,0.789140,0.797700,0.797700,0
2010-05-24,0.797830,0.822660,0.797130,0.815080,0.815080,0
2010-05-31,0.814520,0.838360,0.810440,0.837940,0.837940,0
2010-06-07,0.837230,0.841610,0.822910,0.823530,0.823530,0
2010-06-14,0.823230,0.823230,0.802190,0.805540,0.805540,0
2010-06-21,0.805870,0.818950,0.802050,0.807750,0.807750,0
2010-06-28,0.807750,0.822750,0.793020,0.796110,0.796110,0
2010-07-05,0.796480,0.801040,0.786100,0.790760,0.790760,0
2010-07-12,0.790760,0.798380,0.768990,0.775000,0.775000,0
2010-07-19,0.775040,0.785180,0.767650,0.775890,0.775890,0
2010-07-26,0.775840,0.775980,0.762950,0.765700,0.765700,0
2010-08-02,0.765690,0.765830,0.750190,0.758650,0.758650,0
2010-08-09,0.752670,0.784100,0.751640,0.779430,0.779430,0
2010-08-16,0.783090,0.789540,0.774050,0.780760,0.780760,0
2010-08-23,0.786730,0.794160,0.782470,0.787000,0.787000,0
2010-08-30,0.784130,0.791890,0.776100,0.779670,0.779670,0
2010-09-06,0.775550,0.790700,0.774210,0.787830,0.787830,0
2010-09-13,0.786230,0.786350,0.760050,0.764760,0.764760,0
2010-09-20,0.766750,0.767400,0.741180,0.750800,0.750800,0
2010-09-27,0.741730,0.747160,0.725910,0.734100,0.734100,0
2010-10-04,0.725810,0.733190,0.713110,0.717980,0.717980,0
2010-10-11,0.714930,0.725680,0.706810,0.710630,0.710630,0
2010-10-18,0.715770,0.729690,0.711690,0.718550,0.718550,0
2010-10-25,0.717490,0.726740,0.710380,0.725790,0.725790,0
2010-11-01,0.717480,0.721180,0.700180,0.702840,0.702840,0
2010-11-08,0.710430,0.736380,0.710170,0.734160,0.734160,0
2010-11-15,0.730160,0.742640,0.727430,0.732210,0.732210,0
2010-11-22,0.727540,0.757320,0.725350,0.749640,0.749640,0
2010-11-29,0.755130,0.770860,0.747570,0.756660,0.756660,0
2010-12-06,0.745320,0.759070,0.745170,0.755170,0.755170,0
2010-12-13,0.757650,0.760860,0.741060,0.755290,0.755290,0
2010-12-20,0.759660,0.765810,0.757580,0.761780,0.761780,0
2010-12-27,0.764410,0.764410,0.744950,0.751810,0.751810,0
2011-01-03,0.748730,0.772860,0.744550,0.770420,0.770420,0
2011-01-10,0.775310,0.776570,0.743550,0.748880,0.748880,0
2011-01-17,0.747600,0.754550,0.735890,0.742500,0.742500,0
2011-01-24,0.734110,0.738170,0.726940,0.728700,0.728700,0
2011-01-31,0.736590,0.738230,0.721500,0.733970,0.733970,0
2011-02-07,0.736640,0.740200,0.728430,0.735190,0.735190,0
2011-02-14,0.739910,0.744510,0.732860,0.733890,0.733890,0
2011-02-21,0.729200,0.739210,0.722650,0.723590,0.723590,0
2011-02-28,0.728010,0.729230,0.713930,0.716390,0.716390,0
2011-03-07,0.714860,0.727050,0.712450,0.724570,0.724570,0
2011-03-14,0.717630,0.721600,0.706940,0.712610,0.712610,0
2011-03-21,0.705820,0.711440,0.701850,0.705620,0.705620,0
2011-03-28,0.713010,0.713060,0.702150,0.703040,0.703040,0
2011-04-04,0.703040,0.706410,0.690270,0.691400,0.691400,0
2011-04-11,0.691520,0.695970,0.688740,0.693870,0.693870,0
2011-04-18,0.693630,0.705920,0.682690,0.686950,0.686950,0
2011-04-25,0.687040,0.689670,0.671950,0.676080,0.676080,0
2011-05-02,0.675420,0.691230,0.669430,0.687550,0.687550,0
2011-05-09,0.697060,0.707910,0.692500,0.702350,0.702350,0
2011-05-16,0.710450,0.711700,0.697160,0.698510,0.698510,0
2011-05-23,0.708780,0.715510,0.699150,0.707460,0.707460,0
2011-05-30,0.699550,0.701270,0.684700,0.690320,0.690320,0
2011-06-06,0.682310,0.696520,0.680650,0.688910,0.688910,0
2011-06-13,0.697660,0.710330,0.690320,0.704270,0.704270,0
2011-06-20,0.699590,0.707650,0.692620,0.700770,0.700770,0
2011-06-27,0.705420,0.708820,0.687470,0.689800,0.689800,0
2011-07-04,0.687470,0.703530,0.686010,0.696160,0.696160,0
2011-07-11,0.703980,0.722440,0.700570,0.706350,0.706350,0
2011-07-18,0.708250,0.713370,0.692750,0.693480,0.693480,0
2011-07-25,0.695330,0.702320,0.687990,0.697740,0.697740,0
2011-08-01,0.696120,0.711340,0.691980,0.710880,0.710880,0
2011-08-08,0.699270,0.708890,0.694420,0.702920,0.702920,0
2011-08-15,0.700630,0.700970,0.689000,0.698110,0.698110,0
2011-08-22,0.695920,0.697730,0.689750,0.695750,0.695750,0
2011-08-29,0.689810,0.704570,0.687430,0.701160,0.701160,0
2011-09-05,0.706430,0.732650,0.702400,0.719210,0.719210,0
2011-09-12,0.735510,0.739920,0.718000,0.721030,0.721030,0
2011-09-19,0.729740,0.746710,0.728280,0.741790,0.741790,0
2011-09-26,0.738280,0.748110,0.730780,0.736060,0.736060,0
2011-10-03,0.748450,0.760490,0.739550,0.744660,0.744660,0
2011-10-10,0.747050,0.747330,0.719790,0.728040,0.728040,0
