Date,Open,High,Low,Close,Adj Close,Volume
2003-01-06,8.277100,8.287100,8.266700,8.276600,8.276600,0
2003-01-13,8.276800,8.290000,8.266800,8.277000,8.277000,0
2003-01-20,8.277200,8.287400,8.266800,8.276800,8.276800,0
2003-01-27,8.276800,8.290000,8.266600,8.276900,8.276900,0
2003-02-03,8.280000,8.300000,8.260000,8.276900,8.276900,0
2003-02-10,8.277300,8.290000,8.267300,8.277200,8.277200,0
2003-02-17,8.277300,8.277600,8.277200,8.277500,8.277500,0
2003-02-24,8.277600,8.277800,8.277400,8.277500,8.277500,0
2003-03-03,8.277300,8.287400,8.267400,8.277300,8.277300,0
2003-03-10,8.277200,8.287400,8.267000,8.277100,8.277100,0
2003-03-17,8.277200,8.287600,8.267100,8.277400,8.277400,0
2003-03-24,8.277400,8.287500,8.267100,8.277100,8.277100,0
2003-03-31,8.277500,8.287500,8.267000,8.277000,8.277000,0
2003-04-07,8.277300,8.287600,8.267200,8.277200,8.277200,0
2003-04-14,8.277400,8.287400,8.267100,8.277100,8.277100,0
2003-04-21,8.276900,8.287200,8.266900,8.277000,8.277000,0
2003-04-28,8.277000,8.287000,8.267000,8.277000,8.277000,0
2003-05-05,null,null,null,null,null,null
2003-05-12,null,null,null,null,null,null
2003-05-19,null,null,null,null,null,null
2003-05-26,null,null,null,null,null,null
2003-06-02,null,null,null,null,null,null
2003-06-09,null,null,null,null,null,null
2003-06-16,null,null,null,null,null,null
2003-06-23,null,null,null,null,null,null
2003-06-30,null,null,null,null,null,null
2003-07-07,null,null,null,null,null,null
2003-07-14,null,null,null,null,null,null
2003-07-21,null,null,null,null,null,null
2003-07-28,null,null,null,null,null,null
2003-08-04,null,null,null,null,null,null
2003-08-11,null,null,null,null,null,null
2003-08-18,null,null,null,null,null,null
2003-08-25,null,null,null,null,null,null
2003-09-01,null,null,null,null,null,null
2003-09-08,null,null,null,null,null,null
2003-09-15,null,null,null,null,null,null
2003-09-22,null,null,null,null,null,null
2003-09-29,null,null,null,null,null,null
2003-10-06,null,null,null,null,null,null
2003-10-13,null,null,null,null,null,null
2003-10-20,null,null,null,null,null,null
2003-10-27,null,null,null,null,null,null
2003-11-03,null,null,null,null,null,null
2003-11-10,null,null,null,null,null,null
2003-11-17,null,null,null,null,null,null
2003-11-24,null,null,null,null,null,null
2003-12-01,8.267000,8.267201,8.257200,8.266900,8.266900,0
2003-12-08,8.266900,8.267100,8.266900,8.267100,8.267100,0
2003-12-15,8.267201,8.267201,8.266900,8.267000,8.267000,0
2003-12-22,8.267000,8.267000,8.266800,8.266800,8.266800,0
2003-12-29,8.266800,8.266900,8.266700,8.266900,8.266900,0
2004-01-05,8.266900,8.267201,8.257000,8.267000,8.267000,0
2004-01-12,8.267000,8.267000,8.256800,8.266700,8.266700,0
2004-01-19,8.266600,8.267100,8.266600,8.267100,8.267100,0
2004-01-26,8.267100,8.267100,8.256800,8.266800,8.266800,0
2004-02-02,8.266800,8.267300,8.257300,8.267300,8.267300,0
2004-02-09,8.267300,8.267300,8.267000,8.267000,8.267000,0
2004-02-16,8.267000,8.267201,8.267000,8.267201,8.267201,0
2004-02-23,8.267201,8.267201,8.266900,8.266900,8.266900,0
2004-03-01,8.266900,8.267300,8.256800,8.267300,8.267300,0
2004-03-08,8.267201,8.267300,8.256700,8.267100,8.267100,0
2004-03-15,8.267100,8.267400,8.266800,8.267201,8.267201,0
2004-03-22,8.267201,8.267600,8.266800,8.267000,8.267000,0
2004-03-29,8.266700,8.267100,8.246900,8.266900,8.266900,0
2004-04-05,8.266900,8.266900,8.266900,8.266900,8.266900,0
2004-04-12,8.267000,8.267201,8.266900,8.266900,8.266900,0
2004-04-19,8.266900,8.267100,8.256800,8.266900,8.266900,0
2004-04-26,8.266900,8.267100,8.256800,8.267100,8.267100,0
2004-05-03,8.267100,8.267100,8.237100,8.267100,8.267100,0
2004-05-10,8.267000,8.267300,8.257200,8.267201,8.267201,0
2004-05-17,8.267201,8.267201,8.266900,8.267100,8.267100,0
2004-05-24,8.267100,8.267100,8.266800,8.266900,8.266900,0
2004-05-31,8.266800,8.266800,8.236700,8.266700,8.266700,0
2004-06-07,8.266700,8.266800,8.266700,8.266700,8.266700,0
2004-06-14,8.266700,8.266700,8.256600,8.266600,8.266600,0
2004-06-21,8.266600,8.266700,8.266600,8.266700,8.266700,0
2004-06-28,8.266700,8.266700,8.246600,8.266600,8.266600,0
2004-07-05,8.266600,8.266900,8.266600,8.266900,8.266900,0
2004-07-12,8.266900,8.266900,8.266600,8.266600,8.266600,0
2004-07-19,8.266600,8.266700,8.266600,8.266600,8.266600,0
2004-07-26,8.266600,8.266900,8.246900,8.266900,8.266900,0
2004-08-02,8.266900,8.267000,8.236900,8.266900,8.266900,0
2004-08-09,8.266900,8.267000,8.266800,8.266800,8.266800,0
2004-08-16,8.266800,8.266800,8.256700,8.266700,8.266700,0
2004-08-23,8.266700,8.266700,8.256600,8.266700,8.266700,0
2004-08-30,8.266700,8.266700,8.256700,8.266700,8.266700,0
2004-09-06,8.266700,8.266800,8.256600,8.266600,8.266600,0
2004-09-13,8.266600,8.266800,8.266600,8.266700,8.266700,0
2004-09-20,8.266700,8.266700,8.266600,8.266600,8.266600,0
2004-09-27,8.266600,8.266600,8.266600,8.266600,8.266600,0
2004-10-04,8.266600,8.266800,8.236800,8.266800,8.266800,0
2004-10-11,8.266600,8.266600,8.266501,8.266501,8.266501,0
2004-10-18,8.266501,8.266501,8.266501,8.266501,8.266501,0
2004-10-25,8.266501,8.286500,8.266500,8.266501,8.266501,0
2004-11-01,8.266501,8.266501,8.236500,8.266501,8.266501,0
2004-11-08,8.266501,8.266501,8.266501,8.266501,8.266501,0
2004-11-15,8.266501,8.266501,8.266501,8.266501,8.266501,0
2004-11-22,8.266501,8.266501,8.266501,8.266501,8.266501,0
2004-11-29,8.266501,8.266501,8.246500,8.266501,8.266501,0
2004-12-06,8.266501,8.266501,8.266501,8.266501,8.266501,0
2004-12-13,8.266501,8.266501,8.266501,8.266501,8.266501,0
2004-12-20,8.266501,8.286500,8.266500,8.276500,8.276500,0
2004-12-27,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-01-03,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-01-10,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-01-17,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-01-24,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-01-31,8.266501,8.266501,8.256500,8.266501,8.266501,0
2005-02-07,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-02-14,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-02-21,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-02-28,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-03-07,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-03-14,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-03-21,8.266501,8.286500,8.266500,8.276500,8.276500,0
2005-03-28,8.276400,8.276400,8.266501,8.266501,8.266501,0
2005-04-04,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-04-11,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-04-18,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-04-25,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-05-02,8.266501,8.286500,8.266500,8.266501,8.266501,0
2005-05-09,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-05-16,8.276500,8.286500,8.266500,8.266501,8.266501,0
2005-05-23,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-05-30,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-06-06,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-06-13,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-06-20,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-06-27,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-07-04,8.266501,8.266501,8.266501,8.266501,8.266501,0
2005-07-11,8.266501,8.266600,8.266501,8.266501,8.266501,0
2005-07-18,8.266501,8.266501,8.100000,8.101100,8.101100,0
2005-07-25,8.101100,8.112800,8.095600,8.095600,8.095600,0
2005-08-01,8.095600,8.095600,8.092700,8.093701,8.093701,0
2005-08-08,8.093701,8.099000,8.088000,8.088000,8.088000,0
2005-08-15,8.088000,8.094700,8.087100,8.094700,8.094700,0
2005-08-22,8.095600,8.095600,8.086500,8.086500,8.086500,0
2005-08-29,8.086500,8.089800,8.073500,8.077300,8.077300,0
2005-09-05,8.077300,8.084500,8.075100,8.084500,8.084500,0
2005-09-12,8.085600,8.085600,8.072500,8.078700,8.078700,0
2005-09-19,8.077100,8.100800,8.070900,8.071900,8.071900,0
2005-09-26,8.074800,8.083901,8.070800,8.076800,8.076800,0
2005-10-03,8.076800,8.082200,8.075800,8.075800,8.075800,0
2005-10-10,8.071400,8.079500,8.066400,8.066400,8.066400,0
2005-10-17,8.073400,8.081600,8.071500,8.074300,8.074300,0
2005-10-24,8.074300,8.081600,8.070000,8.075400,8.075400,0
2005-10-31,8.067800,8.083201,8.066400,8.069400,8.069400,0
2005-11-07,8.069400,8.085301,8.069400,8.074700,8.074700,0
2005-11-14,8.081101,8.082501,8.066900,8.079200,8.079200,0
2005-11-21,8.079200,8.081900,8.065400,8.077300,8.077300,0
2005-11-28,8.077500,8.080500,8.067400,8.068200,8.068200,0
2005-12-05,8.078400,8.079001,8.065500,8.074000,8.074000,0
2005-12-12,8.074000,8.074000,8.062500,8.063600,8.063600,0
2005-12-19,8.061401,8.074600,8.061401,8.070000,8.070000,0
2005-12-26,8.070000,8.073900,8.059400,8.068200,8.068200,0
2006-01-02,8.068200,8.068200,8.025500,8.063000,8.063000,0
2006-01-09,8.063000,8.068900,8.054100,8.067800,8.067800,0
2006-01-16,8.067800,8.069300,8.050100,8.058100,8.058100,0
2006-01-23,8.058100,8.062700,8.052100,8.062000,8.062000,0
2006-01-30,8.062000,8.062000,8.052301,8.062000,8.062000,0
2006-02-06,8.062000,8.062000,8.040100,8.040100,8.040100,0
2006-02-13,8.040100,8.054500,8.037600,8.046500,8.046500,0
2006-02-20,8.046500,8.054500,8.033000,8.040500,8.040500,0
2006-02-27,8.040500,8.049501,8.026700,8.034701,8.034701,0
2006-03-06,8.034701,8.050000,8.027001,8.044500,8.044500,0
2006-03-13,8.044500,8.049700,8.021900,8.029400,8.029400,0
2006-03-20,8.029400,8.029400,8.018000,8.019900,8.019900,0
2006-03-27,8.019900,8.019900,8.007500,8.007500,8.007500,0
2006-04-03,8.007500,8.011000,7.998000,8.001900,8.001900,0
2006-04-10,8.001900,8.008500,7.992000,8.008500,8.008500,0
2006-04-17,8.008500,8.014000,8.003500,8.007000,8.007000,0
2006-04-24,8.007000,8.008300,8.002000,8.003900,8.003900,0
2006-05-01,8.003900,8.003900,8.003900,8.003900,8.003900,0
2006-05-08,8.003900,8.003900,7.976500,7.996500,7.996500,0
2006-05-15,7.996500,8.010000,7.988000,8.010000,8.010000,0
2006-05-22,8.010000,8.016000,8.010000,8.015000,8.015000,0
2006-05-29,8.015000,8.022000,7.993000,8.013000,8.013000,0
2006-06-05,8.013000,8.013000,8.001200,8.001200,8.001200,0
2006-06-12,8.001200,8.013000,7.988300,7.988300,7.988300,0
2006-06-19,7.988300,8.013000,7.986500,7.989800,7.989800,0
2006-06-26,7.989800,7.992000,7.982500,7.982500,7.982500,0
2006-07-03,7.982500,7.990900,7.965900,7.975500,7.975500,0
2006-07-10,7.975500,7.986000,7.975500,7.985000,7.985000,0
2006-07-17,7.988500,7.995000,7.972800,7.972800,7.972800,0
2006-07-24,7.972800,7.978000,7.961000,7.961000,7.961000,0
2006-07-31,7.961000,7.968000,7.938000,7.968000,7.968000,0
2006-08-07,7.968000,7.968000,7.958100,7.967700,7.967700,0
2006-08-14,7.967700,7.991500,7.965000,7.965500,7.965500,0
2006-08-21,7.965500,7.966300,7.955500,7.966300,7.966300,0
2006-08-28,7.966300,7.966300,7.923200,7.943200,7.943200,0
2006-09-04,7.943200,7.943200,7.930500,7.938000,7.938000,0
2006-09-11,7.938000,7.946000,7.924000,7.934500,7.934500,0
2006-09-18,7.934500,7.936800,7.907000,7.907000,7.907000,0
2006-09-25,7.907000,7.911000,7.885500,7.897300,7.897300,0
2006-10-02,7.897300,7.897300,7.897300,7.897300,7.897300,0
2006-10-09,7.897300,7.908500,7.890800,7.891500,7.891500,0
2006-10-16,7.891500,7.900000,7.891500,7.894600,7.894600,0
2006-10-23,7.894600,7.894600,7.879600,7.879600,7.879600,0
2006-10-30,7.867400,7.869200,7.841200,7.861200,7.861200,0
2006-11-06,7.861200,7.867500,7.854500,7.854500,7.854500,0
2006-11-13,7.854500,7.862000,7.853500,7.862000,7.862000,0
2006-11-20,7.862000,7.864000,7.845100,7.845100,7.845100,0
2006-11-27,7.845100,7.845100,7.819600,7.820500,7.820500,0
2006-12-04,7.820500,7.822400,7.794500,7.814500,7.814500,0
2006-12-11,7.814500,7.823600,7.809900,7.817900,7.817900,0
2006-12-18,7.817900,7.822400,7.805200,7.806500,7.806500,0
2006-12-25,7.806500,7.810500,7.797500,7.797500,7.797500,0
2007-01-01,7.797500,7.806000,7.795500,7.799000,7.799000,0
2007-01-08,7.806000,7.806200,7.777300,7.787300,7.787300,0
2007-01-15,7.783500,7.783500,7.760500,7.766500,7.766500,0
2007-01-22,7.766500,7.769000,7.758200,7.767000,7.767000,0
2007-01-29,7.767000,7.767000,7.745000,7.746000,7.746000,0
2007-02-05,7.746000,7.748500,7.737400,7.740500,7.740500,0
2007-02-12,7.740500,7.755000,7.740200,7.740200,7.740200,0
2007-02-19,7.740200,7.740200,7.740200,7.740200,7.740200,0
2007-02-26,7.740200,7.740200,7.727000,7.734700,7.734700,0
2007-03-05,7.734700,7.740000,7.714000,7.734000,7.734000,0
2007-03-12,7.734000,7.737300,7.725800,7.725800,7.725800,0
2007-03-19,7.724000,7.731600,7.716000,7.722500,7.722500,0
2007-03-26,7.725500,7.728100,7.717100,7.720800,7.720800,0
2007-04-02,7.718800,7.724600,7.716300,7.716700,7.716700,0
2007-04-09,7.716700,7.724000,7.711700,7.711700,7.711700,0
2007-04-16,7.711700,7.723300,7.706500,7.707900,7.707900,0
2007-04-23,7.715500,7.717000,7.707000,7.711600,7.711600,0
2007-04-30,7.695500,7.695500,7.695000,7.695500,7.695500,0
2007-05-07,7.695500,7.695500,7.666600,7.666600,7.666600,0
2007-05-14,7.668500,7.679000,7.658000,7.658500,7.658500,0
2007-05-21,7.653600,7.654000,7.641500,7.642300,7.642300,0
2007-05-28,7.642300,7.642300,7.635800,7.636300,7.636300,0
2007-06-04,7.638500,7.650000,7.625000,7.645000,7.645000,0
2007-06-11,7.660000,7.660000,7.613000,7.615000,7.615000,0
2007-06-18,7.615000,7.620000,7.607500,7.615000,7.615000,0
2007-06-25,7.610500,7.610500,7.603500,7.603500,7.603500,0
2007-07-02,7.596300,7.596300,7.584000,7.591000,7.591000,0
2007-07-09,7.594300,7.594300,7.553000,7.560000,7.560000,0
2007-07-16,7.557000,7.560500,7.551500,7.560000,7.560000,0
2007-07-23,7.553300,7.559000,7.544500,7.550000,7.550000,0
2007-07-30,7.558000,7.566000,7.554000,7.555000,7.555000,0
2007-08-06,7.551600,7.568000,7.549200,7.564000,7.564000,0
2007-08-13,7.572000,7.595500,7.565000,7.585000,7.585000,0
2007-08-20,7.585000,7.592000,7.556500,7.558000,7.558000,0
2007-08-27,7.553000,7.553000,7.531500,7.535000,7.535000,0
2007-09-03,7.534600,7.541300,7.528000,7.528000,7.528000,0
2007-09-10,7.541500,7.546500,7.501500,7.506000,7.506000,0
2007-09-17,7.514500,7.517800,7.491500,7.491500,7.491500,0
2007-09-24,7.495500,7.506000,7.495500,7.496000,7.496000,0
2007-10-01,7.496000,7.496000,7.496000,7.496000,7.496000,0
2007-10-08,7.490500,7.509900,7.490500,7.499000,7.499000,0
2007-10-15,7.510500,7.518300,7.498300,7.498300,7.498300,0
2007-10-22,7.500500,7.500500,7.472300,7.477500,7.477500,0
2007-10-29,7.464800,7.464800,7.442500,7.445500,7.445500,0
2007-11-05,7.443800,7.445700,7.401000,7.401100,7.401100,0
2007-11-12,7.402000,7.428500,7.402000,7.413500,7.413500,0
2007-11-19,7.414500,7.415300,7.388600,7.389300,7.389300,0
2007-11-26,7.403000,7.412100,7.371000,7.388000,7.388000,0
2007-12-03,7.393500,7.403500,7.376000,7.393000,7.393000,0
2007-12-10,7.381000,7.386000,7.352000,7.362000,7.362000,0
2007-12-17,7.367600,7.394500,7.352500,7.355000,7.355000,0
2007-12-24,7.355000,7.374500,7.294100,7.294100,7.294100,0
2007-12-31,7.294100,7.294100,7.262900,7.263000,7.263000,0
2008-01-07,7.254000,7.264000,7.252500,7.252500,7.252500,0
2008-01-14,7.242000,7.245200,7.222300,7.232300,7.232300,0
2008-01-21,7.232300,7.234500,7.198400,7.202500,7.202500,0
2008-01-28,7.188000,7.189000,7.173000,7.173000,7.173000,0
2008-02-04,7.173800,7.181900,7.173800,7.179600,7.179600,0
2008-02-11,7.182000,7.190500,7.169000,7.169000,7.169000,0
2008-02-18,7.154500,7.155500,7.131000,7.133000,7.133000,0
2008-02-25,7.133800,7.146000,7.094000,7.101900,7.101900,0
2008-03-03,7.098200,7.103000,7.086000,7.101400,7.101400,0
2008-03-10,7.099500,7.099500,7.050600,7.080600,7.080600,0
2008-03-17,7.072500,7.075500,7.040000,7.042500,7.042500,0
2008-03-24,7.042500,7.042500,7.002200,7.002200,7.002200,0
2008-03-31,7.004500,7.024400,7.002400,7.007500,7.007500,0
2008-04-07,6.992500,6.996500,6.981000,6.996500,6.996500,0
2008-04-14,6.987500,6.991000,6.974000,6.983900,6.983900,0
2008-04-21,6.990500,7.000000,6.973200,7.000000,7.000000,0
2008-04-28,6.993500,6.999000,6.974000,6.978500,6.978500,0
2008-05-05,6.978500,6.994500,6.974600,6.977800,6.977800,0
2008-05-12,6.977800,6.992600,6.977800,6.982500,6.982500,0
2008-05-19,6.968300,6.972000,6.931600,6.931600,6.931600,0
2008-05-26,6.926700,6.940200,6.925500,6.932500,6.932500,0
2008-06-02,6.932500,6.936100,6.913200,6.913200,6.913200,0
2008-06-09,6.913200,6.915600,6.892500,6.892900,6.892900,0
2008-06-16,6.892700,6.892700,6.865200,6.870100,6.870100,0
2008-06-23,6.861000,6.864200,6.851800,6.851800,6.851800,0
2008-06-30,6.847000,6.869500,6.821100,6.847600,6.847600,0
2008-07-07,6.845900,6.859200,6.825700,6.825700,6.825700,0
2008-07-14,6.821000,6.835000,6.800500,6.808400,6.808400,0
2008-07-21,6.818500,6.823300,6.809700,6.809700,6.809700,0
2008-07-28,6.816700,6.855400,6.816700,6.847000,6.847000,0
2008-08-04,6.853500,6.882300,6.840000,6.862000,6.862000,0
2008-08-11,6.860300,6.885000,6.850400,6.874500,6.874500,0
2008-08-18,6.875500,6.884500,6.825300,6.838900,6.838900,0
2008-08-25,6.838500,6.872500,6.806100,6.825200,6.825200,0
2008-09-01,6.824600,6.838000,6.814900,6.832400,6.832400,0
2008-09-08,6.826000,6.837400,6.823600,6.827500,6.827500,0
2008-09-15,6.827500,6.839200,6.807500,6.815000,6.815000,0
2008-09-22,6.811300,6.840000,6.792600,6.835100,6.835100,0
2008-09-29,6.835100,6.835100,6.835100,6.835100,6.835100,0
2008-10-06,6.835100,6.844300,6.773700,6.825900,6.825900,0
2008-10-13,6.817500,6.825000,6.806000,6.824200,6.824200,0
2008-10-20,6.819900,6.828700,6.808400,6.824100,6.824100,0
2008-10-27,6.827600,6.834000,6.818200,6.829500,6.829500,0
2008-11-03,6.828400,6.828400,6.803300,6.805700,6.805700,0
2008-11-10,6.804700,6.820100,6.804700,6.814300,6.814300,0
2008-11-17,6.817600,6.825700,6.813500,6.822500,6.822500,0
2008-11-24,6.822500,6.823800,6.815200,6.815900,6.815900,0
2008-12-01,6.846500,6.877800,6.846500,6.865200,6.865200,0
2008-12-08,6.867500,6.870000,6.832500,6.832500,6.832500,0
2008-12-15,6.836300,6.840000,6.804500,6.814200,6.814200,0
2008-12-22,6.818100,6.843800,6.818100,6.838500,6.838500,0
2008-12-29,6.836500,6.839500,6.803000,6.803000,6.803000,0
2009-01-05,6.809100,6.830000,6.809100,6.825500,6.825500,0
2009-01-12,6.827600,6.828200,6.824300,6.827000,6.827000,0
2009-01-19,6.826600,6.842900,6.816600,6.829700,6.829700,0
2009-01-26,6.829700,6.829700,6.829700,6.829700,6.829700,0
2009-02-02,6.835300,6.839000,6.819900,6.822700,6.822700,0
2009-02-09,6.824200,6.829700,6.814700,6.829700,6.829700,0
2009-02-16,6.824300,6.830700,6.817700,6.827200,6.827200,0
2009-02-23,6.826000,6.831900,6.822400,6.828900,6.828900,0
2009-03-02,6.832200,6.835400,6.825300,6.830000,6.830000,0
2009-03-09,6.831100,6.831600,6.827900,6.827900,6.827900,0
2009-03-16,6.828700,6.828700,6.816400,6.816700,6.816700,0
2009-03-23,6.823500,6.828800,6.819300,6.821900,6.821900,0
2009-03-30,6.825400,6.828700,6.822500,6.825500,6.825500,0
2009-04-06,6.824800,6.827000,6.824800,6.825500,6.825500,0
2009-04-13,6.838300,6.845500,6.818300,6.822600,6.822600,0
2009-04-20,6.822600,6.823100,6.813400,6.816900,6.816900,0
2009-04-27,6.815900,6.823200,6.809500,6.809500,6.809500,0
2009-05-04,6.804400,6.814500,6.804400,6.811000,6.811000,0
2009-05-11,6.811600,6.814700,6.807600,6.814700,6.814700,0
2009-05-18,6.816300,6.840000,6.814400,6.814400,6.814400,0
2009-05-25,6.813400,6.826800,6.813400,6.818300,6.818300,0
2009-06-01,6.832500,6.837500,6.818300,6.822500,6.822500,0
2009-06-08,6.825700,6.827500,6.823100,6.823400,6.823400,0
2009-06-15,6.827600,6.828900,6.823500,6.826600,6.826600,0
2009-06-22,6.825000,6.827500,6.823500,6.824200,6.824200,0
2009-06-29,6.824200,6.824800,6.820000,6.822300,6.822300,0
2009-07-06,6.822600,6.825800,6.822600,6.822700,6.822700,0
2009-07-13,6.823400,6.823400,6.821300,6.821300,6.821300,0
2009-07-20,6.822700,6.822700,6.820700,6.822500,6.822500,0
2009-07-27,6.821400,6.822600,6.820900,6.822100,6.822100,0
